country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked 
BOL,clea,68000033,,Partido Democráta Cristiano,Christian Democratic Party,1985,2014,9.2,2014,,,2016-08-03 08:05:58.216903+00:00,2021-03-15 23:31:18.402711+00:00,17759,5139,2016-08-10 13:11:29.029143+00:00
BOL,clea,68000035,,Partido Libertad y Justicia,Freedom and Justice Party,2002,2002,2.6,2002,,,2015-07-20 21:05:41.390780+00:00,2021-03-15 23:32:18.916063+00:00,11471,4391,2015-10-31 10:01:49.520375+00:00
BOL,clea,68000052,,Partido Revolucionario Auténtico,,1980,1980,2.8,1980,,,2015-07-20 21:05:23.531408+00:00,2021-03-15 23:29:25.126497+00:00,11188,4394,2015-10-31 10:05:04.379259+00:00
BOL,clea,68000037,,Partido Socialista,Socialist Party,1979,2002,8.7,1980,,,2015-07-20 21:04:39.805307+00:00,2021-03-15 23:28:58.457640+00:00,10438,4401,2015-10-31 10:30:32.054743+00:00
BOL,clea,68000038,,Partido Socialista Uno,Socialist Party One,1985,1989,2.8,1989,,,2015-07-20 21:05:13.000992+00:00,2021-03-15 23:30:17.107382+00:00,11041,4384,2015-10-31 09:50:16.553648+00:00
BOL,clea,68000059,,Partido Verde de Bolivia,Green Party of Bolivia,2014,2014,3.2,2014,,,2016-08-03 08:05:56.290142+00:00,2021-03-15 23:30:03.403348+00:00,17752,5138,2016-08-10 13:09:20.987268+00:00
BOL,clea,68005011,,Plan Progreso para Bolivia Convergencia Nacional,,2009,2009,26.7,2009,,,2021-03-15 23:30:41.071612+00:00,2021-03-15 23:30:41.071659+00:00,52064,1700,2021-03-17 20:47:02.770419+00:00
BOL,clea,68000039,,Poder Democrático y Social,Social and Democratic Power,2005,2005,28.4,2005,,,2015-07-20 21:05:48.597784+00:00,2021-03-15 23:28:10.470263+00:00,11617,1238,2015-07-22 18:25:16.709580+00:00
BOL,clea,68000040,,Unidad Cívica Solidaridad,Civic Solidarity Union,1993,1997,15.1,1997,,,2015-07-20 21:04:32.709131+00:00,2021-03-15 23:28:45.001937+00:00,10331,4395,2015-10-31 10:06:03.461049+00:00
BOL,clea,68000060,,Unidad Demócrata,Democrat Unity,2014,2014,25.7,2014,,,2016-08-03 08:05:40.994910+00:00,2021-03-15 23:28:54.762085+00:00,17705,8858,2021-03-25 16:12:17.335777+00:00
BOL,clea,68000056,,Unidad Democrática y Popular,,1979,1980,38.7,1980,,,2015-07-20 21:04:55.467477+00:00,2021-03-15 23:31:01.137989+00:00,10745,4400,2015-10-31 10:27:25.680840+00:00
BIH,clea,70000002,BPS BiH,BOSANSKOHERCEGOVACKA PATRIOTSKA STRANKA-SEFER HALILOVIC,Bosnia-Herzegovina Patriotic Party - Sefer Halilović,1996,2018,2.7,2006,,,2015-07-20 21:05:32.754163+00:00,2021-03-15 23:29:59.031554+00:00,11342,3683,2015-07-30 12:10:58.906503+00:00
BIH,clea,70000029,,Demokratska Fronta,,2014,2014,9.2,2014,,,2017-01-08 15:50:41.140912+00:00,2021-03-15 23:29:32.573957+00:00,18149,4717,2017-02-28 10:59:03.972225+00:00
BIH,clea,70000006,DNS,DEMOKRATSKI NARODNI SAVEZ-DNS,Democratic People's Alliance,2002,2018,5.0,2018,,,2017-01-08 15:50:46.395339+00:00,2021-03-15 23:29:04.871059+00:00,18166,3170,2017-02-28 10:59:04.892053+00:00
BIH,clea,70000030,HDZ 1990,Hrvatska Demokratska Zajednica 1990,Croatian Democratic Union 1990,2014,2018,2.5,2014,,,2017-01-08 15:50:55.658041+00:00,2021-03-15 23:29:18.452693+00:00,18193,3168,2017-02-28 10:58:48.717826+00:00
BIH,clea,70000043,HDZ BiH,Hrvatska Demokratska Zajednica Bosne i Hercegovine,Croatian Democratic Union of Bosnia and Herzegovina,1996,2010,14.1,1996,,,2017-01-08 15:50:22.973848+00:00,2021-03-15 23:28:45.469498+00:00,18090,1760,2017-02-28 10:58:58.796043+00:00
BIH,clea,70005022,,Koalicija Za Cjelovitu i Demokratsku BiH,Coalition for a United and Democratic BiH,1998,1998,33.8,1998,,,2021-03-15 23:31:20.310939+00:00,2021-03-15 23:31:20.310996+00:00,52097,1340,2021-03-17 20:47:17.662272+00:00
BIH,clea,70000013,Za Boljitak,NARODNA STRANKA RADOM ZA BOLJITAK,People's Party Work for Betterment,2006,2018,3.0,2010,,,2015-07-20 21:06:04.938057+00:00,2021-03-15 23:30:52.778525+00:00,11861,3240,2015-07-22 16:21:55.049749+00:00
BIH,clea,70000093,,NEZAVISNI BLOK,Independent Bloc,2018,2018,7.6,2018,,,2021-03-15 23:29:00.498629+00:00,2021-03-15 23:29:00.498694+00:00,51955,8806,2021-03-17 20:50:08.545434+00:00
BIH,clea,70000015,PDP RS,PARTIJA DEMOKRATSKOG PROGRESA REPUBLIKE SRPSKE,Party of Democractic Progress of Serbia,2002,2010,4.6,2002,,,2015-07-20 21:04:53.647794+00:00,2021-03-15 23:29:02.173952+00:00,10719,1673,2015-07-22 16:22:00.877978+00:00
BIH,clea,70000063,,Savez Nezavisnih Socijaldemokrata,Alliance of Independent Social Democrats,2002,2002,6.4,2002,,,2018-05-22 14:30:09.619121+00:00,2021-03-15 23:31:32.345970+00:00,20803,292,2018-05-22 14:30:09.659565+00:00
BIH,clea,70000018,SNSD,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,Alliance of Independent Social Democrats - Milorad Dodik,2002,2018,19.1,2006,,,2015-07-20 21:04:43.973729+00:00,2021-03-15 23:30:56.518036+00:00,10520,292,2015-07-22 16:21:57.371186+00:00
BIH,clea,70000036,SBB,Savez za Bolju Budućnost,Alliance for a Better Future,2010,2018,8.7,2014,,,2017-01-08 15:50:47.949887+00:00,2021-03-15 23:31:40.599015+00:00,18169,3171,2017-02-28 10:59:31.842633+00:00
BIH,clea,70000020,SDP,SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE - SOCIJALDEMOKRATI BIH,Social Democratic Party of Bosnia and Herzegovina,1998,2018,17.3,2010,,,2015-07-20 21:05:05.239292+00:00,2021-03-15 23:32:01.494006+00:00,10918,537,2015-07-22 16:21:51.831497+00:00
BIH,clea,70000022,SDS,SRPSKA DEMOKRATSKA STRANKA,Serbian Democratic Party,1996,2018,24.1,1996,,,2015-07-20 21:05:43.311882+00:00,2021-03-15 23:29:38.299329+00:00,11513,1166,2015-07-22 16:21:58.832315+00:00
BIH,clea,70000024,SRS RS,SRPSKA RADIKALNA STRANKA REPUBLIKE SRPSKE,Serbian Radical Party of Republic of Serbia,1996,2006,6.9,1998,,,2018-05-22 14:29:58.900518+00:00,2021-03-15 23:32:16.100445+00:00,20759,1222,2018-05-22 15:07:18.832264+00:00
BIH,clea,70000025,SDA,STRANKA DEMOKRATSKE AKCIJE,Party of Democratic Action,1996,2018,37.9,1996,,,2015-07-20 21:04:31.994551+00:00,2021-03-15 23:31:07.198695+00:00,10317,1454,2015-07-22 16:21:52.523138+00:00
BIH,clea,70000027,Za BiH,STRANKA ZA BOSNU I HERCEGOVINU,Party for Bosnia and Herzegovina,1996,2018,15.5,2006,,,2015-07-20 21:05:28.725017+00:00,2021-03-15 23:28:05.066073+00:00,11267,357,2015-07-22 16:22:06.737650+00:00
BWA,clea,72000017,,Bechuanaland Democratic Party,,1965,1965,80.6,1965,,,2016-08-03 08:05:12.569970+00:00,2021-03-15 23:30:06.683448+00:00,17661,2301,2016-08-10 13:19:40.057718+00:00
BWA,clea,72000018,,Bechuanaland Independence Party,,1965,1965,4.6,1965,,,2016-08-03 08:06:19.080182+00:00,2021-03-15 23:28:38.795854+00:00,17843,3631,2016-08-10 13:19:38.495368+00:00
BWA,clea,72000019,,Bechuanaland People’s Party,,1965,1965,14.2,1965,,,2016-08-03 08:04:59.459420+00:00,2021-03-15 23:31:48.825702+00:00,17633,3632,2016-08-10 13:19:37.100089+00:00
BWA,clea,72000001,BAM,Botswana Alliance Movement,,1999,2009,4.7,1999,,,2015-07-20 21:05:45.919927+00:00,2021-03-15 23:32:12.592954+00:00,11562,3633,2015-07-21 13:10:42.702550+00:00
BWA,clea,72000002,BCP,Botswana Congress Party,,1999,2014,20.4,2014,,,2015-07-20 21:06:08.757834+00:00,2021-03-15 23:31:50.288555+00:00,11915,2337,2015-07-21 13:05:08.873711+00:00
BWA,clea,72000003,BDP,Botswana Democratic Party,,1969,2014,75.1,1974,,,2015-07-20 21:04:50.205492+00:00,2021-03-15 23:30:53.250010+00:00,10644,2301,2015-07-21 13:05:11.842937+00:00
BWA,clea,72000004,BIP,Botswana Independence Party,,1969,1989,6.2,1969,,,2015-07-20 21:05:35.308941+00:00,2021-03-15 23:31:35.070637+00:00,11375,3631,2015-07-21 13:06:43.863474+00:00
BWA,clea,72000005,BNF,Botswana National Front,,1969,2009,37.0,1994,,,2015-07-20 21:04:46.087954+00:00,2021-03-15 23:30:10.377767+00:00,10567,2336,2015-07-21 13:05:06.651127+00:00
BWA,clea,72000006,BPP,Botswana Peoples Party,,1969,2009,12.6,1969,,,2015-07-20 21:05:59.406520+00:00,2021-03-15 23:29:11.243980+00:00,11773,3632,2015-07-21 13:07:21.265166+00:00
BWA,clea,72000013,IFP,Independence Freedom Party,,1994,1994,2.8,1994,,,2015-07-20 21:04:30.851980+00:00,2021-03-15 23:30:18.905605+00:00,10298,3631,2015-07-21 13:09:48.461022+00:00
BWA,clea,72005001,,Umbrella for Democratic Change,,2014,2014,30.0,2014,,,2021-03-15 23:28:37.288185+00:00,2021-03-15 23:28:37.288242+00:00,51926,4832,2021-03-15 23:28:37.379109+00:00
BRA,clea,76000082,ARENA,Alianca Renovadora Nacional,,1966,1978,84.2,1970,,,2018-05-22 14:30:22.977292+00:00,2021-03-15 23:29:00.779198+00:00,20852,4614,2018-05-22 14:30:23.001161+00:00
BRA,clea,76000077,DEM,Democratas,,2010,2018,7.4,2010,,,2015-07-20 21:05:12.211358+00:00,2021-03-15 23:31:50.775632+00:00,11024,1536,2019-04-12 10:15:17.060269+00:00
BRA,clea,76000083,MDB,Movimento Democratico Brasileiro,,1966,2018,59.4,1974,,,2017-01-08 15:50:42.979677+00:00,2021-03-15 23:28:17.001143+00:00,18156,4614,2017-02-28 11:02:39.196184+00:00
BRA,clea,76000010,PCB,Partido Comunista Brasileiro,,1945,2018,8.6,1945,,,2015-07-20 21:05:49.550296+00:00,2021-03-15 23:29:42.700897+00:00,11634,2489,2015-07-22 18:45:44.909464+00:00
BRA,clea,76000009,PC DO B,Partido Comunista do Brasil,,1986,2018,2.8,2010,,,2015-07-20 21:05:45.739635+00:00,2021-03-15 23:29:38.477509+00:00,11559,565,2015-11-07 21:48:46.170049+00:00
BRA,clea,76000045,PRN,Partido da Reconstrucao Nacional,,1990,1998,8.3,1990,,,2015-07-20 21:05:36.047123+00:00,2021-03-15 23:29:34.823819+00:00,11385,4410,2015-10-31 11:23:45.565099+00:00
BRA,clea,76000041,PR (2),Partido da República  (founded 2006),,2010,2018,7.5,2010,,,2015-07-20 21:05:58.089972+00:00,2021-03-15 23:30:06.546352+00:00,11755,4405,2015-10-31 11:08:31.974334+00:00
BRA,clea,76000058,PSDB,Partido da Social Democracia Brasileiro,,1990,2018,17.5,1998,,,2015-07-20 21:04:39.267217+00:00,2021-03-15 23:32:25.643237+00:00,10428,225,2015-09-09 08:47:23.605991+00:00
BRA,clea,76000019,PFL,Partido del Frente Liberal (changed name to Democratas: DEM in 2007),,1986,2006,17.7,1986,,,2015-07-20 21:06:05.732012+00:00,2021-03-15 23:30:50.906982+00:00,11869,1536,2015-09-09 08:47:34.144532+00:00
BRA,clea,76000014,PDC,Partido Democrata Cristão,,1945,1990,5.5,1962,,,2015-07-20 21:04:45.877596+00:00,2021-03-15 23:30:47.773966+00:00,10564,4403,2015-10-31 10:56:44.336014+00:00
BRA,clea,76000016,PDS,Partido Democrático Social,,1982,1990,43.2,1982,,,2015-07-20 21:05:50.487504+00:00,2021-03-15 23:31:13.925717+00:00,11646,1163,2015-07-22 18:45:55.346361+00:00
BRA,clea,76000017,PDT,Partido Democrático Trabalhista,,1982,2018,10.0,1990,,,2015-07-20 21:05:27.694485+00:00,2021-03-15 23:31:58.590998+00:00,11252,1009,2015-09-09 08:46:34.901598+00:00
BRA,clea,76000046,PRONA,Partido de Reedificação da Ordem Nacional,,1990,2006,2.1,2002,,,2015-07-20 21:05:08.042524+00:00,2021-03-15 23:30:40.253218+00:00,10959,4404,2015-10-31 11:03:43.728868+00:00
BRA,clea,76000028,PMDB,Partido do Movimiento Democrático Brasileiro,,1982,2014,47.8,1986,,,2015-07-20 21:05:51.587103+00:00,2021-03-15 23:32:30.348776+00:00,11670,654,2015-10-31 11:15:49.573444+00:00
BRA,clea,76000067,PT,Partido dos Trabalhadores,,1982,2018,18.4,2002,,,2015-07-20 21:05:08.635401+00:00,2021-03-15 23:32:22.274258+00:00,10967,356,2015-09-09 08:46:46.798433+00:00
BRA,clea,76000024,PL,Partido Liberal,,1945,2006,4.4,2006,,,2015-07-20 21:05:21.872587+00:00,2021-03-15 23:32:32.976970+00:00,11161,1823,2015-07-22 18:45:15.578423+00:00
BRA,clea,76000039,PPS,Partido Popular Socialista,,1994,2018,3.9,2006,,,2015-07-20 21:04:31.063642+00:00,2021-03-15 23:31:35.176463+00:00,10302,267,2015-09-09 08:47:43.496584+00:00
BRA,clea,76000037,PPR,Partido Progressista Reformador,,1994,1994,9.2,1994,,,2015-07-20 21:05:15.662349+00:00,2021-03-15 23:32:17.863229+00:00,11078,4402,2015-10-31 10:52:23.167743+00:00
BRA,clea,76000035,PP,Partido Progressita,,1994,2018,11.3,1998,,,2015-07-20 21:05:21.691853+00:00,2021-03-15 23:30:35.401254+00:00,11157,781,2015-07-22 18:45:11.117656+00:00
BRA,clea,76000040,PR (1),Partido Republicano,,1945,1962,5.7,1958,,,2015-07-20 21:05:23.483199+00:00,2021-03-15 23:30:52.382093+00:00,11187,4408,2015-10-31 11:15:20.402828+00:00
BRA,clea,76000043,PRB,Partido Republicano Brasileiro,,2006,2018,10.2,2014,,,2016-08-03 08:05:45.207887+00:00,2021-03-15 23:31:18.198334+00:00,17714,4408,2016-08-10 13:20:39.398119+00:00
BRA,clea,76000056,PSC,Partido Social Cristão,,1986,2018,3.1,2010,,,2015-07-20 21:04:56.970873+00:00,2021-03-15 23:29:11.483857+00:00,10769,861,2015-07-22 18:45:04.164701+00:00
BRA,clea,76000057,PSD,Partido Social Democrático,,1945,2018,42.7,1945,,,2015-07-20 21:04:28.206343+00:00,2021-03-15 23:30:02.877828+00:00,10260,3816,2015-09-09 08:59:25.597728+00:00
BRA,clea,76000062,PSOL,Partido Socialismo e Liberdade,,2006,2018,3.2,2014,,,2016-08-03 08:05:29.751680+00:00,2021-03-15 23:31:28.751648+00:00,17684,501,2016-08-10 13:20:01.721601+00:00
BRA,clea,76000055,PSB,Partido Socialista Brasileiro,,1950,2018,7.9,2014,,,2015-07-20 21:05:51.023230+00:00,2021-03-15 23:32:06.303075+00:00,11657,723,2015-07-22 18:44:46.500886+00:00
BRA,clea,76000060,,Partido Social Liberal,,1990,2018,11.7,2018,,,2021-03-15 23:29:03.071204+00:00,2021-03-15 23:29:03.071261+00:00,51956,6920,2021-03-15 23:29:03.160328+00:00
BRA,clea,76000063,PSP,Partido Social Progressista,,1947,1962,14.9,1947,,,2015-07-20 21:04:37.019573+00:00,2021-03-15 23:28:33.313889+00:00,10393,4409,2015-10-31 11:17:17.964110+00:00
BRA,clea,76000064,PST,Partido Social Trabalhista,,1950,2002,2.2,1950,,,2015-07-20 21:05:51.365885+00:00,2021-03-15 23:30:07.765683+00:00,11665,4406,2015-10-31 11:13:06.616973+00:00
BRA,clea,76000069,PTB,Partido Trabalhista Brasileiro (i),1945 - 1964,1945,1962,24.8,1962,,,2015-07-20 21:05:04.504750+00:00,2021-03-15 23:28:55.203533+00:00,10906,458,2015-09-09 08:47:06.022769+00:00
BRA,clea,76000084,PTB,Partido Trabalhista Brasileiro (ii),1981 - present,1982,2018,5.7,1998,,,2017-01-08 15:50:57.361960+00:00,2021-03-15 23:30:25.307991+00:00,18196,458,2018-08-03 14:39:33.776702+00:00
BRA,clea,76000072,PTN,Partido Trabalhista Nacional,,1950,2018,2.9,1950,,,2015-07-20 21:05:09.152231+00:00,2021-03-15 23:30:34.340861+00:00,10973,4650,2015-12-01 20:23:53.317058+00:00
BRA,clea,76000075,PV,Partido Verde,,1994,2018,4.2,2014,,,2015-07-20 21:04:52.019289+00:00,2021-03-15 23:28:52.745968+00:00,10682,547,2015-07-22 18:45:33.183769+00:00
BRA,clea,76000076,UDN,Uniao Democratica Nacional,,1945,1962,32.5,1947,,,2015-07-20 21:04:52.857477+00:00,2021-03-15 23:28:41.942583+00:00,10704,4407,2015-10-31 11:14:27.741448+00:00
VGB,clea,92000002,,National Democratic Party,,2003,2015,63.0,2015,,,2015-07-20 21:05:15.611498+00:00,2021-03-15 23:30:00.882285+00:00,11077,3760,2015-09-08 13:50:27.045467+00:00
VGB,clea,92000005,,People’s Empowerment Party,,2015,2015,3.3,2015,,,2017-01-08 15:50:48.762053+00:00,2021-03-15 23:28:06.727731+00:00,18171,3352,2017-02-28 11:12:00.770834+00:00
VGB,clea,92000003,,People’s Patriotic Alliance,,2011,2011,5.1,2011,,,2015-07-20 21:04:32.741958+00:00,2021-03-15 23:31:57.972511+00:00,10332,3757,2015-09-08 13:45:42.907216+00:00
VGB,clea,92000004,,Virgin Islands Party,,2003,2015,50.8,2007,,,2015-07-20 21:06:06.470716+00:00,2021-03-15 23:29:11.632437+00:00,11882,3752,2015-09-08 13:39:27.225442+00:00
BGR,clea,100005033,,,BSP for Bulgaria,2017,2017,27.2,2017,,,2021-03-15 23:30:19.177948+00:00,2021-03-15 23:30:19.178009+00:00,52034,1665,2021-03-17 20:51:56.998891+00:00
BGR,clea,100000149,,Alternativa za Balgarsko Vazrazhdane,Alternative for Bulgarian Revival,2014,2014,4.2,2014,,,2016-08-03 08:05:59.944218+00:00,2021-03-15 23:28:10.538025+00:00,17765,3187,2016-08-03 12:05:25.972730+00:00
BGR,clea,100000103,,Ataka Party,Ataka Party,2005,2014,9.5,2009,,,2015-07-20 21:05:37.975314+00:00,2021-03-15 23:28:25.389548+00:00,11409,1793,2015-07-21 10:23:29.895251+00:00
BGR,clea,100000152,,Balgariya bez Tsenzura,Bulgaria Without Censorship,2014,2014,5.9,2014,,,2016-08-03 08:05:31.376188+00:00,2021-03-15 23:28:54.191413+00:00,17687,3188,2016-08-03 08:20:26.622864+00:00
BGR,clea,100005001,,BSP+,Pre-electoral Union of the BSP,1991,1991,33.1,1991,,,2021-03-15 23:29:57.384153+00:00,2021-03-15 23:29:57.384209+00:00,52006,1665,2021-03-17 20:53:12.451385+00:00
BGR,clea,100005002,,BSPASEK,Coalition of the Bulgarian Socialist Party,1994,1994,43.5,1994,,,2021-03-15 23:29:32.025178+00:00,2021-03-15 23:29:32.025596+00:00,51976,1665,2021-03-17 20:53:02.517159+00:00
BGR,clea,100000017,,Bulgarski Biznes Blok,Bulgarian Business Block,1991,2001,4.9,1997,,,2015-07-20 21:05:07.023424+00:00,2021-03-15 23:31:05.907578+00:00,10943,1027,2015-07-21 10:22:45.645483+00:00
BGR,clea,100000021,,Bulgarski zemedelski naroden suyuz (edinen),Bulgarian Agrarian National Union (United),1991,1991,3.4,1991,,,2015-07-20 21:04:53.118678+00:00,2021-03-15 23:28:49.628863+00:00,10710,2060,2015-07-21 10:25:05.840874+00:00
BGR,clea,100000019,,Bulgarski zemedelski naroden suyuz - 'Nikola Petkov',Bulgarian Agrarian National Union - 'Nikola Petkov',1991,2013,3.9,1991,,,2015-07-20 21:05:42.758361+00:00,2021-03-15 23:31:01.021196+00:00,11500,2060,2015-07-21 10:25:18.884864+00:00
BGR,clea,100000090,,Coalition 'Simeon II',Coalition 'Simeon II',2001,2001,3.4,2001,,,2015-07-20 21:06:06.942104+00:00,2021-03-15 23:32:15.586253+00:00,11889,5848,2018-02-02 15:02:01.726562+00:00
BGR,clea,100000109,,Democrats for Strong Bulgaria,Democrats for Strong Bulgaria,2005,2005,6.4,2005,,,2015-07-20 21:05:42.637448+00:00,2021-03-15 23:32:15.694787+00:00,11498,1195,2015-07-21 10:21:57.705319+00:00
BGR,clea,100000132,,Dvizhenie Bulgariya na grazhdanite,Bulgaria for Citizens Movement,2013,2013,3.3,2013,,,2016-08-03 08:05:14.001772+00:00,2021-03-15 23:28:16.866070+00:00,17663,2058,2016-08-03 12:05:06.316562+00:00
BGR,clea,100000030,,Dvizhenie za prava i svobodi,Movement for Rights and Freedoms,1991,2017,13.6,2014,,,2015-07-20 21:04:37.719026+00:00,2021-03-15 23:29:07.457142+00:00,10400,982,2015-07-21 10:23:52.150666+00:00
BGR,clea,100000032,,Evrolevitsa,Euroleft,1997,1997,5.5,1997,,,2015-07-20 21:05:14.487744+00:00,2021-03-15 23:30:06.354070+00:00,11062,149,2015-07-21 10:24:44.906070+00:00
BGR,clea,100000114,,GERB,GERB,2009,2017,39.9,2009,,,2015-07-20 21:04:43.886130+00:00,2021-03-15 23:32:02.113360+00:00,10518,760,2015-07-21 10:25:34.269805+00:00
BGR,clea,100005010,,Koalitsiya za Bulgaria (i),Coalition for Bulgaria (i),2013,2013,27.3,2013,,,2021-03-15 23:32:06.769201+00:00,2021-03-15 23:32:06.769260+00:00,52135,1665,2021-03-17 20:52:14.246369+00:00
BGR,clea,100005018,,Koalitsiya za Bulgaria (ii),Coalition for Bulgaria (ii),2001,2005,31.4,2005,,,2021-03-15 23:29:53.723396+00:00,2021-03-15 23:29:53.723457+00:00,52003,1665,2021-03-17 20:52:14.724600+00:00
BGR,clea,100000116,,Lider,Lider,2009,2013,3.6,2009,,,2015-07-20 21:06:11.501336+00:00,2021-03-15 23:28:35.426126+00:00,11954,265,2015-07-21 10:22:19.114009+00:00
BGR,clea,100000119,,National Movement for Stability and Progress (former National Movement Simeon II),National Movement for Stability and Progress (former National Movement Simeon II),2009,2009,3.7,2009,,,2015-07-20 21:04:34.514210+00:00,2021-03-15 23:28:14.658193+00:00,10357,374,2015-07-21 10:24:10.070318+00:00
BGR,clea,100000121,,National Movement Simeon II (NMS),National Movement Simeon II (NMS),2001,2005,42.7,2001,,,2015-07-20 21:06:00.307449+00:00,2021-03-15 23:28:51.622591+00:00,11785,374,2017-09-08 08:33:38.980024+00:00
BGR,clea,100000142,,Natsionalno Patriotichno Obedinenie,National Patriotic Unity,2013,2013,3.9,2013,,,2016-08-03 08:06:12.392322+00:00,2021-03-15 23:32:24.265907+00:00,17815,2057,2016-08-03 12:09:22.577388+00:00
BGR,clea,100000122,,New Time (NV),New Time (NV),2005,2005,3.0,2005,,,2015-07-20 21:05:33.749957+00:00,2021-03-15 23:29:17.187721+00:00,11358,2022,2015-07-21 10:22:51.694325+00:00
BGR,clea,100000053,,Obedinenie na natsiyata - dvizhenie na onepravdanite,Alliance of the Nation - Movement of the Downtrodden,1994,1997,52.3,1997,,,2015-07-20 21:04:47.030433+00:00,2021-03-15 23:31:06.606698+00:00,10585,2635,2015-12-22 17:37:49.313519+00:00
BGR,clea,100000055,,Obedinenie za tsarya,Alliance for the King,1997,1997,7.6,1997,,,2015-07-20 21:05:22.872160+00:00,2021-03-15 23:30:21.858093+00:00,11177,709,2015-07-21 10:22:33.945263+00:00
BGR,clea,100000123,,"Order, Law, Justice","Order, Law, Justice",2009,2013,4.2,2009,,,2015-07-20 21:04:38.303864+00:00,2021-03-15 23:31:51.243103+00:00,10408,272,2015-07-21 10:22:10.011759+00:00
BGR,clea,100000068,,Politicheski suyuz 'Demokratichna alternativa za republikata',"Political Alliance ""Democratic Alternative for the Republic""",1994,1997,3.8,1994,,,2015-07-20 21:04:35.096327+00:00,2021-03-15 23:31:18.735022+00:00,10366,2059,2015-07-21 10:23:10.427672+00:00
BGR,clea,100000073,,Suyuz na demokratichnite sili,Union of Democratic Forces,1991,2013,24.2,1994,,,2015-07-20 21:05:38.400780+00:00,2021-03-15 23:31:30.094023+00:00,11413,482,2015-07-21 10:22:43.863713+00:00
BGR,clea,100000074,,Suyuz na demokratichnite sili - tsentur,Union of Democratic Forces - Centre,1991,1991,34.4,1991,,,2015-07-20 21:05:11.507380+00:00,2021-03-15 23:32:16.438551+00:00,11015,2025,2015-07-22 17:39:59.738379+00:00
BGR,clea,100000075,,Suyuz na demokratichniti sili - liberali,Union of Democratic Forces - Liberal,1991,1991,3.2,1991,,,2015-07-20 21:05:23.695613+00:00,2021-03-15 23:28:16.739048+00:00,11191,2026,2015-07-21 10:22:27.552850+00:00
BFA,clea,854000009,,Congrès pour la Démocratie et le Progrès,Congress for Democracy and Progress,2012,2015,48.7,2012,,,2018-05-22 14:30:16.127621+00:00,2021-03-15 23:28:15.984975+00:00,20826,4313,2018-05-22 14:30:16.159246+00:00
BFA,clea,854000014,,Convention des Forces Démocratiques du Burkina,Convention of the Democratic Forces of Burkina Faso,2012,2012,2.4,2012,,,2018-05-22 14:30:11.076000+00:00,2021-03-15 23:28:41.746328+00:00,20808,3909,2018-06-14 09:11:40.727171+00:00
BFA,clea,854000039,,Mouvement du Peuple pour le Progrès,People’s Movement for Progress,2015,2015,34.7,2015,,,2018-05-22 14:30:20.281582+00:00,2021-03-15 23:31:42.558008+00:00,20836,5769,2018-05-22 14:30:20.310091+00:00
BFA,clea,854000051,,Nouveau Temps pour la Démocratie,New Time for Democracy,2015,2015,2.2,2015,,,2018-05-22 14:30:26.594205+00:00,2021-03-15 23:30:14.086216+00:00,20870,5925,2018-06-14 13:56:58.497304+00:00
BFA,clea,854000052,,Nouvelle Alliance du Faso,New Alliance of Faso,2015,2015,4.1,2015,,,2018-05-22 14:30:05.341923+00:00,2021-03-15 23:32:25.119120+00:00,20775,5904,2018-06-07 14:13:21.631793+00:00
BFA,clea,854000056,,Organisation pour la Démocratie et le Travail,Organization for Democracy and Labor,2012,2015,2.1,2012,,,2018-05-22 14:30:41.603301+00:00,2021-03-15 23:30:13.171297+00:00,20918,5923,2018-06-14 13:41:15.886864+00:00
BFA,clea,854000077,,Parti pour la Démocratie et le Socialisme/Parti des Bâtisseurs,Party of Democracy and Socialism / Party of Builders,2012,2015,3.9,2012,,,2018-05-22 14:30:37.754455+00:00,2021-03-15 23:30:01.748349+00:00,20906,4317,2018-06-07 14:19:32.097178+00:00
BFA,clea,854000119,,Union pour la Renaissance/Parti Sankariste,Union for Renaissance—Sankarist Party,2012,2015,4.4,2012,,,2018-05-22 14:30:39.248145+00:00,2021-03-15 23:31:38.442934+00:00,20911,5768,2018-06-07 14:34:39.899315+00:00
BFA,clea,854000120,,Union pour la République,Union for the Republic,2012,2015,3.1,2012,,,2018-05-22 14:30:14.296003+00:00,2021-03-15 23:28:15.841780+00:00,20819,4318,2018-05-22 14:30:14.321752+00:00
BFA,clea,854000123,,Union pour le Progrès et le Changement,Union for Progress and Change,2012,2015,20.5,2015,,,2018-05-22 14:30:43.393776+00:00,2021-03-15 23:29:16.992320+00:00,20921,4315,2018-05-22 14:30:43.417103+00:00
KHM,clea,116000025,,,Cambodia National Rescue Party,2013,2013,44.5,2013,,,2017-01-08 15:50:33.824431+00:00,2021-03-15 23:29:25.908321+00:00,18125,5521,2017-02-28 11:15:51.527499+00:00
KHM,clea,116000004,,,Human Rights' Party,2008,2008,6.6,2008,,,2015-07-20 21:05:30.250937+00:00,2021-03-15 23:28:58.610055+00:00,11296,3763,2015-09-08 13:57:04.030173+00:00
KHM,clea,116000009,,,Norodom Ranariddh Party,2008,2008,5.6,2008,,,2015-07-20 21:04:32.170430+00:00,2021-03-15 23:29:11.316925+00:00,10320,3761,2015-09-08 13:53:36.455152+00:00
